OWNER,TABLE_NAME
FUSION,GL_MULTI_BAL_SEG_GT
FUSION,GL_NET_INCOME_ACCOUNTS
FUSION,GL_PACS_COMBINATIONS
FUSION,GL_PACS_COMBINATIONS_
FUSION,GL_PACS_COMBINATIONS_INT
FUSION,GL_PACS_DEFINITIONS
FUSION,GL_PACS_DEFINITIONS_
FUSION,GL_PERIODS
FUSION,GL_PERIODS_
FUSION,GL_PERIOD_PARTITIONS
FUSION,GL_PERIOD_SETS
FUSION,GL_PERIOD_STATUSES
FUSION,GL_PERIOD_STATUSES_
FUSION,GL_PERIOD_TYPES
FUSION,GL_POSTING_ACCT_SEQ_GT
FUSION,GL_POSTING_INTERIM
FUSION,GL_POSTING_SL_HEADERS_GT
FUSION,GL_PURGE_DATA_TO_PURGE
FUSION,GL_PURGE_SETUP
FUSION,GL_PURGE_SETUP_
FUSION,GL_PURGE_SETUP_DETAILS
FUSION,GL_PURGE_SETUP_DETAILS_
FUSION,GL_PURGE_TRACKING
FUSION,GL_PURGE_TRACKING_DETAILS
FUSION,GL_PURGE_TRACKING_ERRORS
FUSION,GL_PURGE_TRACKING_HISTORY
FUSION,GL_PURGE_VALIDATION_GT
FUSION,GL_RECONCILIATION_RULES
FUSION,GL_RECONCILIATION_RULES_
FUSION,GL_REPLICATION_JOURNALS
FUSION,GL_REQUEST_INFORMATION
FUSION,GL_REVALUATIONS
FUSION,GL_REVALUATIONS_
FUSION,GL_REVAL_ACCOUNT_RANGES
FUSION,GL_REVAL_ACCOUNT_RANGES_
FUSION,GL_REVAL_CHD_RANGES_GT
FUSION,GL_REVAL_CURRENCIES_GT
FUSION,GL_REVAL_EXP_RANGES_GT
FUSION,GL_REVAL_FX_POSITION_ACCOUNTS
FUSION,GL_REVAL_GAINLO_ACCTS_GT
FUSION,GL_ROW_MULTIPLIERS
FUSION,GL_SEGMENT_FREQUENCIES
FUSION,GL_SEGMENT_HIER_INTERFACE
FUSION,GL_SEGMENT_VALUES_INTERFACE
FUSION,GL_SEGVAL_INHERIT_GT
FUSION,GL_SEGVAL_INHERIT_HISTORY
FUSION,GL_SEG_VAL_HIERARCHIES
FUSION,GL_SEG_VAL_HIER_CF
FUSION,GL_SEG_VAL_HIER_RF
FUSION,GL_STAT_ACCOUNT_UOM
FUSION,GL_STAT_ACCOUNT_UOM_
FUSION,GL_STORAGE_PARAMETERS
FUSION,GL_SUSPENSE_ACCOUNTS
FUSION,GL_SUSPENSE_ACCOUNTS_
FUSION,GL_SVSBF_USAGES
FUSION,GL_SVSBF_USAGES_
FUSION,GL_SYSTEM_USAGES
FUSION,GL_TFR_FX_POSITION_ACCOUNTS
FUSION,GL_TRACK_DELTA_BALANCES
FUSION,GL_TRANSACTION_CALENDAR
FUSION,GL_TRANSACTION_CALENDAR_
FUSION,GL_TRANSACTION_DATES
FUSION,GL_TRANSACTION_DATES_
FUSION,GL_TRANSLATION_BSV_GT
FUSION,GL_TRANSLATION_INTERIM
FUSION,GL_TRANSLATION_STATUSES
FUSION,GL_TRANSLATION_TRACKING
FUSION,GL_USSGL_ACCOUNT_PAIRS
FUSION,GL_USSGL_TRANSACTION_CODES
FUSION,GL_XCC_JOURNALS_GT
FUSION,GL_XFR_HISTORY
FUSION,GL_XFR_HISTORY_FILES
FUSION,GL_XFR_INTERFACE
FUSION,GL_XFR_LEDGER_BSV_MAPS
FUSION,GL_XFR_PSFT_INTERFACE
FUSION,GL_XFR_PSFT_RAW_INT
FUSION,GL_XFR_PSFT_STATUS_GT
FUSION,GL_XFR_SOURCE_SYSTEMS
FUSION,GL_XFR_SYSTEM_LEDGERS
FUSION,GL_XFR_TRACKING
FUSION,GL_XLATE_POSTING_INTERIM
FUSION,GL_XLATE_RATES_GT
FUSION,GL_YEAR_END_BAL_GT
FUSION,GL_YEAR_END_INC_STMT_GT
FUSION,RG_TABLE_SIZES
FUSION,GL_ACCOUNT_ALIASES_VL
FUSION,GL_ALC_LEDGER_RSHIPS_V
FUSION,GL_CODE_COMBINATIONS_V
FUSION,GL_DAILY_BALANCES_V
FUSION,GL_ENCUMBRANCE_TYPES_VL
FUSION,GL_FISCAL_DAY_V
FUSION,GL_FISCAL_PERIOD_V
FUSION,GL_FISCAL_QUARTER_V
FUSION,GL_FISCAL_YEAR_V
FUSION,GL_HIERVIEW_LEDGER_PERIODS_V
FUSION,GL_HIERVIEW_PERSON_INFO_V
FUSION,GL_JE_CATEGORIES
FUSION,GL_JE_CATEGORIES_AL_V
FUSION,GL_JE_CATEGORIES_AUTOPOST_V
FUSION,GL_JE_CATEGORIES_VL
FUSION,GL_JE_SOURCES
FUSION,GL_JE_SOURCES_AL_V
FUSION,GL_JE_SOURCES_AUTOPOST_V
FUSION,GL_JE_SOURCES_VL
FUSION,GL_LEDGERS_ALL_V
FUSION,GL_LEDGERS_PUBLIC_V
FUSION,GL_LEDGER_LE_BSV_SPECIFIC_V
FUSION,GL_LEDGER_LE_V
FUSION,GL_LOOKUPS
FUSION,GL_LOOKUP_TYPES
FUSION,GL_OFSAA_BALANCES_DELTA_V
FUSION,GL_OFSAA_BALANCES_V
FUSION,GL_OFSAA_LEDGER_COA_V
FUSION,GL_PERIODS_AUTOPOST_V
FUSION,GL_SECONDARY_LEDGER_RSHIPS_V
FUSION,GL_SETS_OF_BOOKS
FUSION,GL_TAX_CODES_V
FUSION,GL_TRANSLATION_RATES
FUSION,GL_XCC_JOURNALS_EXTRACT_V
FUSION,JV_ACCOUNTING_HEADERS
FUSION,JV_ACCOUNT_FILTERS
FUSION,JV_ACCOUNT_FILTERS_
FUSION,JV_ACCOUNT_FILTER_SETS_B
FUSION,JV_ACCOUNT_FILTER_SETS_B_
FUSION,JV_ACCOUNT_FILTER_SETS_TL
FUSION,JV_ACCOUNT_FILTER_VALUES
FUSION,JV_ACCOUNT_FILTER_VALUES_
FUSION,JV_ACCOUNT_SETS_B
FUSION,JV_ACCOUNT_SETS_B_
FUSION,JV_ACCOUNT_SETS_TL
FUSION,JV_ADJ_FACTOR_VALUES
FUSION,JV_ADJ_FACTOR_VALUES_
FUSION,JV_ASSIGNMENT_RULES_B
FUSION,JV_ASSIGNMENT_RULES_B_
FUSION,JV_ASSIGNMENT_RULES_TL
FUSION,JV_CI_AGREEMENTS_B
FUSION,JV_CI_AGREEMENTS_B_
FUSION,JV_CI_AGREEMENTS_TL
FUSION,JV_CI_DISTRIBUTIONS
FUSION,JV_CI_GROUPS_F_B
FUSION,JV_CI_GROUPS_F_B_
FUSION,JV_CI_GROUPS_TL
FUSION,JV_CI_GROUP_LINES
FUSION,JV_CI_GROUP_LINES_
FUSION,JV_CODE_COMBINATIONS_GT
FUSION,JV_CONTRIBUTIONS_B
FUSION,JV_CONTRIBUTIONS_B_
FUSION,JV_CONTRIBUTIONS_TL
FUSION,JV_CONTRIBUTION_REFERENCES
FUSION,JV_CONTRIBUTION_REQUESTS_B
FUSION,JV_CONTRIBUTION_REQUESTS_B_
FUSION,JV_CONTRIBUTION_REQUESTS_TL
FUSION,JV_COST_CENTERS
FUSION,JV_COST_CENTERS_
FUSION,JV_DISTRIBUTABLE_PROJECTS
FUSION,JV_DISTRIBUTABLE_PROJECTS_
FUSION,JV_DISTRIBUTABLE_VALUES
FUSION,JV_DISTRIBUTABLE_VALUES_
FUSION,JV_DISTRIBUTIONS
FUSION,JV_EXCLUDED_SUBLEDGERS
FUSION,JV_EXCLUDED_SUBLEDGERS_
FUSION,JV_GENERATED_TRANSACTIONS
FUSION,JV_INVOICING_PARTNERS_B
FUSION,JV_INVOICING_PARTNERS_B_
FUSION,JV_INVOICING_PARTNERS_TL
FUSION,JV_JOINT_VENTURES_B
FUSION,JV_JOINT_VENTURES_B_
FUSION,JV_JOINT_VENTURES_TL
FUSION,JV_MEASURE_TYPES_B
FUSION,JV_MEASURE_TYPES_B_
FUSION,JV_MEASURE_TYPES_TL
FUSION,JV_OPERATIONAL_MEASURES
FUSION,JV_OPERATIONAL_STATES
FUSION,JV_OVERHEAD_MEASURE_TYPES
FUSION,JV_OVERHEAD_MEASURE_TYPES_
FUSION,JV_OVERHEAD_METHODS_F_B
FUSION,JV_OVERHEAD_METHODS_F_B_
FUSION,JV_OVERHEAD_METHODS_TL
FUSION,JV_OWNER_PERCENTS_F_B
FUSION,JV_OWNER_PERCENTS_F_B_
FUSION,JV_OWNER_PERCENTS_TL
FUSION,JV_OWNER_PERCENT_LINES
FUSION,JV_OWNER_PERCENT_LINES_
FUSION,JV_PERIODIC_ADJ_FACTORS_B
FUSION,JV_PERIODIC_ADJ_FACTORS_B_
FUSION,JV_PERIODIC_ADJ_FACTORS_TL
FUSION,JV_PROJECT_FILTERS
FUSION,JV_PROJECT_FILTERS_
FUSION,JV_PROJECT_FILTER_SETS_B
FUSION,JV_PROJECT_FILTER_SETS_B_
FUSION,JV_PROJECT_FILTER_SETS_TL
FUSION,JV_PROJECT_FILTER_VALUES
FUSION,JV_PROJECT_FILTER_VALUES_
FUSION,JV_PROJECT_SETS_B
FUSION,JV_PROJECT_SETS_B_
FUSION,JV_PROJECT_SETS_TL
FUSION,JV_PROJECT_VALUE_SETS
FUSION,JV_PROJECT_VALUE_SETS_
FUSION,JV_SLIDING_SCALE_THRESHOLDS
FUSION,JV_SLIDING_SCALE_THRESHOLDS_
FUSION,JV_STAKEHOLDERS_B
FUSION,JV_STAKEHOLDERS_B_
FUSION,JV_STAKEHOLDERS_TL
FUSION,JV_STAKEHOLDER_RPTG_BOOKS
FUSION,JV_STAKEHOLDER_RPTG_BOOKS_
FUSION,JV_SYSTEM_OPTIONS
FUSION,JV_SYSTEM_OPTIONS_
FUSION,JV_TRANSACTIONS
FUSION,JV_TRANSACTION_CHANGES
FUSION,JV_ACCOUNT_FILTER_SETS_VL
FUSION,JV_ACCOUNT_SETS_VL
FUSION,JV_ASSIGNMENT_RULES_VL
FUSION,JV_CI_AGREEMENTS_VL
FUSION,JV_CI_GROUPS_VL
FUSION,JV_CI_JOURNAL_HEADER_V
FUSION,JV_CI_JOURNAL_HEADER_VL
FUSION,JV_CI_JOURNAL_INFO_V
FUSION,JV_CI_JOURNAL_LINE_V
FUSION,JV_CI_JOURNAL_LINE_VL
FUSION,JV_CONTRIBUTIONS_VL
FUSION,JV_CONTRIBUTION_REQUESTS_VL
FUSION,JV_DISTRIBUTIONS_ALL_V
FUSION,JV_INTERNAL_TRANSFER_HEADER_V
FUSION,JV_INTERNAL_TRANSFER_HEADER_VL
FUSION,JV_INTERNAL_TRANSFER_INFO_V
FUSION,JV_INTERNAL_TRANSFER_LINE_V
FUSION,JV_INTERNAL_TRANSFER_LINE_VL
FUSION,JV_INVOICING_PARTNERS_VL
FUSION,JV_JOINT_VENTURES_VL
FUSION,JV_MEASURE_HEADER_V
FUSION,JV_MEASURE_HEADER_VL
FUSION,JV_MEASURE_INFO_V
FUSION,JV_MEASURE_LINE_V
FUSION,JV_MEASURE_LINE_VL
FUSION,JV_MEASURE_TYPES_VL
FUSION,JV_OVERHEAD_METHODS_VL
FUSION,JV_OWNER_PERCENTS_VL
FUSION,JV_OWNER_PERCENT_LINES_VL
FUSION,JV_PC_JOURNAL_HEADER_V
FUSION,JV_PC_JOURNAL_HEADER_VL
FUSION,JV_PC_JOURNAL_INFO_V
FUSION,JV_PC_JOURNAL_LINE_V
FUSION,JV_PC_JOURNAL_LINE_VL
FUSION,JV_PERIODIC_ADJ_FACTORS_VL
FUSION,JV_PROJECT_FILTER_SETS_VL
FUSION,JV_PROJECT_SETS_VL
FUSION,JV_STAKEHOLDERS_VL
FUSION,JV_STAKEHOLDER_RPTG_HEADER_V
FUSION,JV_STAKEHOLDER_RPTG_HEADER_VL
FUSION,JV_STAKEHOLDER_RPTG_INFO_V
FUSION,JV_STAKEHOLDER_RPTG_LINE_V
FUSION,JV_STAKEHOLDER_RPTG_LINE_VL
FUSION,JV_TRANSACTIONS_ALL_V
FUSION,JV_TRANSACTION_AMOUNTS_V
FUSION,XLE_ASSOCIATIONS
FUSION,XLE_ASSOCIATIONS_
FUSION,XLE_ASSOCIATION_TYPES
FUSION,XLE_ASSOC_OBJECT_TYPES
FUSION,XLE_CONTACT_LEGAL_ROLES
FUSION,XLE_CONTACT_LEGAL_ROLES_
FUSION,XLE_ENTITY_PROFILES
FUSION,XLE_ENTITY_PROFILES_
FUSION,XLE_ETB_PROFILES
FUSION,XLE_ETB_PROFILES_
FUSION,XLE_HISTORIES
FUSION,XLE_HISTORY_COLUMNS_B
FUSION,XLE_HISTORY_COLUMNS_TL
FUSION,XLE_JURISDICTIONS_B
FUSION,XLE_JURISDICTIONS_B_
FUSION,XLE_JURISDICTIONS_TL
FUSION,XLE_JUR_FUNCTIONS
FUSION,XLE_JUR_FUNCTIONS_
FUSION,XLE_REGISTRATIONS
FUSION,XLE_REGISTRATIONS_
FUSION,XLE_REG_FUNCTIONS
FUSION,XLE_REG_FUNCTIONS_
FUSION,XLE_ASSOCIATIONS_V
FUSION,XLE_ASSOC_BUSINESS_ENTITIES_V
FUSION,XLE_BSV_ASSOCIATIONS
FUSION,XLE_ESTABLISHMENT_V
FUSION,XLE_FIRSTPARTY_INFORMATION_V
FUSION,XLE_FP_LEDGER_V
FUSION,XLE_HISTORY_COLUMNS_VL
FUSION,XLE_JURISDICTIONS_VL
FUSION,XLE_LEGALAUTH_V
FUSION,XLE_LEGAL_CONTACTS_V
FUSION,XLE_LE_FROM_REGISTRATIONS
FUSION,XLE_LE_FROM_REGISTRATIONS_V
FUSION,XLE_LE_OU_LEDGER_V
FUSION,XLE_LOCATIONS_V
FUSION,XLE_LOOKUPS
FUSION,XLE_REGISTRATIONS_V
FUSION,XLE_TAX_ASSOCIATIONS
FUSION,FV_ACCOUNT_ATTRIBUTE_HEADERS
FUSION,FV_ACCOUNT_ATTRIBUTE_HEADERS_
FUSION,FV_ACCOUNT_ATTRIBUTE_LINES
FUSION,FV_ACCOUNT_ATTRIBUTE_LINES_
FUSION,FV_ATTR_SUPPL_RULE_ALLOCS
FUSION,FV_ATTR_SUPPL_RULE_ALLOCS_
FUSION,FV_ATTR_SUPPL_RULE_FILTERS
FUSION,FV_ATTR_SUPPL_RULE_FILTERS_
FUSION,FV_ATTR_SUPPL_RULE_HEADERS
FUSION,FV_ATTR_SUPPL_RULE_HEADERS_
FUSION,FV_ATTR_SUPPL_RULE_LINES
FUSION,FV_ATTR_SUPPL_RULE_LINES_
FUSION,FV_BC_CONTROL_SEGMENTS
FUSION,FV_BC_CONTROL_SEGMENTS_
FUSION,FV_BC_CONTROL_TYPES
FUSION,FV_BC_CONTROL_TYPES_
FUSION,FV_BE_EXTRACT_GT
FUSION,FV_BE_LEVELS
FUSION,FV_BE_LEVELS_
FUSION,FV_BE_LEVEL_OPTIONS
FUSION,FV_BE_LEVEL_OPTIONS_
FUSION,FV_BE_TRANSACTIONS_INT
FUSION,FV_BE_TRANSACTION_ACCOUNTS
FUSION,FV_BE_TRANSACTION_ACCOUNTS_
FUSION,FV_BE_TRANSACTION_HEADERS
FUSION,FV_BE_TRANSACTION_INT_CONTROL
FUSION,FV_BE_TRANSACTION_LINES
FUSION,FV_BE_TRANSACTION_TYPES
FUSION,FV_BE_TRANSACTION_TYPES_
FUSION,FV_CFG_AGENCY_LOCATIONS
FUSION,FV_CFG_AGENCY_LOCATIONS_
FUSION,FV_CFG_USSGL_ACCOUNTS
FUSION,FV_CFG_USSGL_ACCOUNTS_
FUSION,FV_CTA_EXTRACT
FUSION,FV_CTA_FBWT_ACCT_DEFINITIONS
FUSION,FV_CTA_FBWT_ACCT_DEFINITIONS_
FUSION,FV_DATA_ACT_BALANCES_EXTRACT
FUSION,FV_DATA_ACT_BAL_CALCS
FUSION,FV_DATA_ACT_BAL_CALCS_
FUSION,FV_DATA_ACT_BAL_CALCS_USSGL
FUSION,FV_DATA_ACT_BAL_CALCS_USSGL_
FUSION,FV_DATA_ACT_BAL_HEADERS
FUSION,FV_DATA_ACT_BAL_HEADERS_
FUSION,FV_DATA_ACT_DEF_CALCULATIONS
FUSION,FV_DATA_ACT_DEF_CALCULATIONS_
FUSION,FV_DATA_ACT_DEF_HEADERS
FUSION,FV_DATA_ACT_DEF_HEADERS_
FUSION,FV_DATA_ACT_DEF_USSGL_ACCTS
FUSION,FV_DATA_ACT_DEF_USSGL_ACCTS_
FUSION,FV_DATA_ACT_FILE_CRITERIA
FUSION,FV_DATA_ACT_FILE_CRITERIA_
FUSION,FV_DATA_ACT_FILE_SEQUENCES
FUSION,FV_DATA_ACT_FILE_SEQUENCES_
FUSION,FV_DATA_ACT_REPORT_EXTRACT
FUSION,FV_DATA_ACT_REPORT_SUMMARY
FUSION,FV_DATA_ACT_REP_TRX_ACTIVITY
FUSION,FV_EXCEPTION_DETAILS
FUSION,FV_FEDERAL_ATTRIBUTES
FUSION,FV_FEDERAL_ATTRIBUTES_
FUSION,FV_GTAS_ATTRIBUTES
FUSION,FV_GTAS_ATTRIBUTES_
FUSION,FV_GTAS_DATA_ACT_REP_RUN
FUSION,FV_GTAS_REPCODE_ALLOCATIONS
FUSION,FV_GTAS_REPCODE_ALLOCATIONS_
FUSION,FV_GTAS_REPCODE_FILTERS
FUSION,FV_GTAS_REPCODE_FILTERS_
FUSION,FV_GTAS_REPCODE_HEADERS
FUSION,FV_GTAS_REPCODE_HEADERS_
FUSION,FV_GTAS_REPCODE_LINES
FUSION,FV_GTAS_REPCODE_LINES_
FUSION,FV_IPAC_TRANSACTION_DATA
FUSION,FV_IPAC_TRANSACTION_DATA_
FUSION,FV_IPAC_TRANSACTION_DATA_INT
FUSION,FV_LEDGER_GROUPS
FUSION,FV_LEDGER_GROUPS_
FUSION,FV_LEDGER_GROUP_BE_LEVELS
FUSION,FV_LEDGER_GROUP_BE_LEVELS_
FUSION,FV_PAYMENT_EXCLUSION_CRITERIAS
FUSION,FV_PAYMENT_FORMAT_MAPPINGS
FUSION,FV_PAYMENT_FORMAT_MAPPINGS_
FUSION,FV_PAYMENT_REASON_CODES_ALL
FUSION,FV_PAYMENT_SUMMARY_BY_TAS
FUSION,FV_PAY_INVOICE_DUE_DATES
FUSION,FV_REPORTING_GTAS_BULK_EXTRACT
FUSION,FV_REPORTING_TRX_ACTIVITY
FUSION,FV_REPORTING_TRX_BALANCES
FUSION,FV_SAM_ACCOUNT_ADDRESS_SETS
FUSION,FV_SAM_BUSINESS_UNITS
FUSION,FV_SAM_TRADING_PARTNER
FUSION,FV_SAM_TRADING_PARTNER_INT
FUSION,FV_SETUP_OPTIONS
FUSION,FV_SETUP_OPTIONS_
FUSION,FV_TRANSACTION_DOCUMENTS
FUSION,FV_TREASURY_CHECK_NUM_RANGES
FUSION,FV_TREASURY_CONFIRM_ACTION
FUSION,FV_TREASURY_CONFIRM_ALL
FUSION,FV_TREASURY_OFFSET_AMOUNTS
FUSION,FV_TR_BETC
FUSION,FV_TR_BETC_
FUSION,FV_TR_FED_ACCOUNT_SYMBOLS
FUSION,FV_TR_FED_ACCOUNT_SYMBOLS_
FUSION,FV_TR_FUND_ATTRIBUTES
FUSION,FV_TR_FUND_ATTRIBUTES_
FUSION,FV_TR_TAS_BETC
FUSION,FV_TR_TAS_BETC_
FUSION,FV_TR_TREAS_ACCOUNT_SYMBOLS
FUSION,FV_TR_TREAS_ACCOUNT_SYMBOLS_
FUSION,FV_USSGL_ACCOUNT_ATTRIBUTES
FUSION,FV_USSGL_ACCOUNT_ATTRIBUTES_
FUSION,FV_XLA_TRANSACTION_LINES
FUSION,FV_BE_LEVEL_OPERATIONS_V
FUSION,FV_BE_TRANSACTION_HEADERS_V
FUSION,FV_BE_TRANSACTION_LINES_V
FUSION,FV_BE_XCC_EXTRACT_V
FUSION,FV_BE_XLA_V
FUSION,FV_SAM_CLASSIFICATION_CODES_V
FUSION,FV_TREASURY_CONFIRM_PAYMENTS_V
FUSION,FV_TREASURY_EXTRACT_DETAILS_V
FUSION,FV_TREASURY_EXTRACT_HEADER_V
FUSION,FV_TREASURY_TRANSACTION_V
FUSION,FV_XLA_AP_REF_V
FUSION,FV_XLA_CMR_REF_V
FUSION,FV_XLA_PO_REF_V
FUSION,JE_IT_EXEMPT_LETTERS_UI_V
FUSION,ZX_ACCOUNT_RATES_MIG_V
FUSION,ZX_ACCOUNT_RATES_V
FUSION,ZX_AP_DEF_TAX_EXTRACT_V
FUSION,ZX_AP_TAX_JRNL_LINE_DESC_V
FUSION,ZX_AR_LOC_ACCOUNTS_EXTRACT_V
FUSION,ZX_CEC_LOOKUPS
FUSION,ZX_CONDITION_GROUPS_VL
FUSION,ZX_DETAIL_TAX_LINES_GT_V
FUSION,ZX_DETAIL_TAX_LINES_QUOTE_V
FUSION,ZX_DETERMINING_FACTORS_VL
FUSION,ZX_DET_FACTOR_TEMPL_VL
FUSION,ZX_EVENT_CLASSES_VL
FUSION,ZX_EXEMPTIONS_V
FUSION,ZX_FC_BUSINESS_CATEGORIES_V
FUSION,ZX_FC_CODES_DENORM_VL
FUSION,ZX_FC_CODES_VL
FUSION,ZX_FC_DOCUMENT_FISCAL_V
FUSION,ZX_FC_INTENDED_USE_V
FUSION,ZX_FC_PRODUCT_CATEGORIES_V
FUSION,ZX_FC_PRODUCT_FISCAL_V
FUSION,ZX_FC_TYPES_VL
FUSION,ZX_FC_USER_DEFINED_V
FUSION,ZX_FINAL_DISCHARGE_LOC_V
FUSION,ZX_FIRST_PARTY_ORGANIZATIONS_V
FUSION,ZX_FIRST_PARTY_ORGS_ALL_V
FUSION,ZX_FIRST_PARTY_ORGS_MOAC_V
FUSION,ZX_FORMULA_VL
FUSION,ZX_IMPORT_TAX_LINES_INPUT_V
FUSION,ZX_INPUT_ACCOUNTS_V
FUSION,ZX_INPUT_CLASSIFICATIONS_V
FUSION,ZX_JRNL_ACCOUNTS_EXTRACT_V
FUSION,ZX_JRNL_LINE_DESC_V
FUSION,ZX_JURISDICTIONS_VL
FUSION,ZX_LINES_SUMMARY_V
FUSION,ZX_LINES_V
FUSION,ZX_MCO_CHECK_ACCESS_V
FUSION,ZX_MCO_EO_EXEMPTIONS_V
FUSION,ZX_MCO_EO_FORMULA_V
FUSION,ZX_MCO_EO_RATES_V
FUSION,ZX_MCO_EO_RULES_V
FUSION,ZX_MCO_EO_STATUS_V
FUSION,ZX_MCO_EO_TAXES_V
FUSION,ZX_MCO_LV_FORMULA_V
FUSION,ZX_MCO_LV_RATES_V
FUSION,ZX_MCO_LV_RULES_V
FUSION,ZX_MCO_LV_STATUS_V
FUSION,ZX_MCO_LV_TAXES_V
FUSION,ZX_O2C_CALC_TXN_INPUT_V
FUSION,ZX_OUTPUT_ACCOUNTS_V
FUSION,ZX_OUTPUT_CLASSIFICATIONS_V
FUSION,ZX_PARAMETERS_VL
FUSION,ZX_PRODUCT_TYPES_DEF_V
FUSION,ZX_PRODUCT_TYPES_V
FUSION,ZX_RATES_VL
FUSION,ZX_RECOVERY_TYPES_VL
FUSION,ZX_REC_NREC_DIST_QUOTE_V
FUSION,ZX_REC_NREC_DIST_V
FUSION,ZX_REGIMES_B_V
FUSION,ZX_REGIMES_V
FUSION,ZX_REGIMES_VL
FUSION,ZX_REPORTING_CODES_VL
FUSION,ZX_REPORTING_TYPES_VL
FUSION,ZX_REP_EXTRACT_V
FUSION,ZX_REP_TRX_RPT_CODE_ASSOC_V
FUSION,ZX_RULES_EVALUATION_V
FUSION,ZX_RULES_VL
FUSION,ZX_SCO_INPUT_RATES_V
FUSION,ZX_SCO_RATES_B_V
FUSION,ZX_SCO_RATES_V
FUSION,ZX_SCO_RULES_B_V
FUSION,ZX_SCO_STATUS_B_V
FUSION,ZX_SCO_STATUS_V
FUSION,ZX_SCO_TAXES_B_V
FUSION,ZX_SCO_TAXES_V
FUSION,ZX_SERVICE_OWNER_V
FUSION,ZX_SHIPMENT_TAX_LINES_V
FUSION,ZX_SIM_RULE_RESULTS_V
FUSION,ZX_STATUS_VL
FUSION,ZX_SYNC_HDR_INPUT_V
FUSION,ZX_SYNC_LINES_INPUT_V
FUSION,ZX_SYNC_TAX_LINES_INPUT_V
FUSION,ZX_TAXES_VL
FUSION,ZX_TAX_CLASSIFICATIONS_V
FUSION,ZX_TAX_CONDITION_ACTIONS_V
FUSION,ZX_TAX_CONDITION_LINES_V
FUSION,ZX_TRADE_RECEIPTS_LINES_V
FUSION,ZX_TRANSACTIONS_V
FUSION,ZX_TRANSACTION_LINES_V
FUSION,ZX_TRL_ESL_VAT_NO_V
FUSION,ZX_USER_PROC_HDR_INPUT_V
FUSION,ZX_USER_PROC_INPUT_V
FUSION,ZX_USER_PROC_LINE_INPUT_V
FUSION,ZX_USR_PROC_NEG_LINE_V
FUSION,ZX_WEBEXP_CLASSIFICATIONS_V
FUSION,ZX_WHT_FIRST_PTY_ORG_V
FUSION,ZX_WHT_TAX_CLASSIFICATION_V
FUSION,AP_1096_DATA_ALL
FUSION,AP_1099G_DATA_ALL
FUSION,AP_1099_TAPE_DATA_ALL
FUSION,AP_ACCT_CLASS_CODE_GT
FUSION,AP_AGING_PERIODS
FUSION,AP_AGING_PERIODS_
FUSION,AP_AGING_PERIOD_LINES
FUSION,AP_AGING_PERIOD_LINES_
FUSION,AP_ALC_LEDGER_GT
FUSION,AP_ALLOCATION_RULES
FUSION,AP_ALLOCATION_RULE_LINES
FUSION,AP_ALLOCATION_RULE_LINES_GT
FUSION,AP_APINV_APPROVERS
FUSION,AP_AWT_BUCKETS_ALL
FUSION,AP_AWT_GROUPS
FUSION,AP_AWT_GROUP_TAXES_ALL
FUSION,AP_AWT_TAX_RATES_ALL
FUSION,AP_AWT_TEMP_DISTRIBUTIONS_ALL
FUSION,AP_BANK_CHARGES
FUSION,AP_BANK_CHARGES_
FUSION,AP_BANK_CHARGE_LINES
FUSION,AP_BANK_CHARGE_LINES_
FUSION,AP_BATCHES_ALL
FUSION,AP_CHECKS_ALL
FUSION,AP_CORRELATION_SEQ_ACCT_DATES
FUSION,AP_CROSS_CURRENCY_RATE_GT
FUSION,AP_CURRENCY_GROUP
FUSION,AP_CURRENCY_GROUP_
FUSION,AP_DISCOUNT_NOTIFICATIONS
FUSION,AP_DISCOUNT_NOTIFICATION_INFO
FUSION,AP_DISCOUNT_OFFERS_ASSIGN
FUSION,AP_DISCOUNT_OFFERS_ASSIGN_
FUSION,AP_DISCOUNT_OFFERS_B
FUSION,AP_DISCOUNT_OFFERS_B_
FUSION,AP_DISCOUNT_OFFERS_TL
FUSION,AP_DISCOUNT_OFFERS_TL_
FUSION,AP_DISTRIBUTION_SETS_ALL
FUSION,AP_DISTRIBUTION_SETS_ALL_
FUSION,AP_DISTRIBUTION_SET_LINES_ALL
FUSION,AP_DISTRIBUTION_SET_LINES_ALL_
FUSION,AP_DOC_SEQUENCE_AUDIT
FUSION,AP_ERRORS_GT
FUSION,AP_HISTORY_CHECKS_ALL
FUSION,AP_HISTORY_INVOICES_ALL
FUSION,AP_HISTORY_INV_PAYMENTS_ALL
FUSION,AP_HOLDS_ALL
FUSION,AP_HOLD_CODES
FUSION,AP_HOLD_CODES_
FUSION,AP_IDR_OPTIONS
FUSION,AP_IDR_OPTIONS_
FUSION,AP_IDR_OPTION_EXTENSIONS
FUSION,AP_IDR_OPTION_EXTENSIONS_
FUSION,AP_INCOME_TAX_REGIONS
FUSION,AP_INCOME_TAX_REGIONS_
FUSION,AP_INCOME_TAX_TYPES
FUSION,AP_INTEREST_PERIODS
FUSION,AP_INTEREST_PERIODS_
FUSION,AP_INTERFACE_CONTROLS
FUSION,AP_INTERFACE_REJECTIONS
FUSION,AP_INVOICES_ALL
FUSION,AP_INVOICES_ALL_
FUSION,AP_INVOICES_INTERFACE
FUSION,AP_INVOICES_INTERFACE_
FUSION,AP_INVOICE_AGING_GT
