OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|FA_DEPRN_OVERRIDE|FA_DEPRN_OVERRIDE|TRANSACTION_HEADER_ID, BOOK_TYPE_CODE|fa_transaction_headers|ID|1
FUSION|IBY_INSTR_CTL_TEMPLT_APPL_MCC|IBY_INSTR_CTL_TEMPLT_APPL_MCC|TEMPLATE_ID|iby_instr_ctl_templates_b|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_SOLD_CUSTOMER_ID|hz_cust_accounts|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PAYING_CUSTOMER_ID|hz_cust_accounts|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PAYING_SITE_USE_ID|hz_cust_site_uses_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PAYMENT_TRXN_EXTENSION_ID|iby_fndcpt_tx_extensions|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|CUST_TRX_TYPE_SEQ_ID|ra_cust_trx_types_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|TERM_ID|ra_terms_b|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|RECEIPT_METHOD_ID|ar_receipt_methods|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|CONVERSION_TYPE|gl_daily_conversion_types|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|CUSTOMER_TRX_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|RELATED_CUSTOMER_TRX_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|PREVIOUS_CUSTOMER_TRX_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|INVOICING_RULE_ID|ra_rules|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ACCOUNTING_RULE_ID|ra_rules|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|RESOURCE_SALESREP_ID|jtf_rs_salesreps|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|INVENTORY_ITEM_ID, ORG_ID|egp_system_items_b|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|REFERENCE_LINE_ID|ra_customer_trx_lines_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|INITIAL_CUSTOMER_TRX_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|CUSTOMER_BANK_ACCOUNT_ID|iby_ext_bank_accounts|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|ORIG_SYSTEM_BILL_ADDRESS_ID|hz_cust_acct_sites_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|INTERFACE_LINE_ID|ra_customer_trx_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|SOURCE_TRX_LINE_ID|ra_customer_trx_lines_all|ID|1
FUSION|RA_INTERFACE_LINES_ALL|RA_INTERFACE_LINES_ALL|SOURCE_TRX_DETAIL_TAX_LINE_ID|zx_lines|ID|1
